"workload_id","dataset","algorithm","parameter_group","record_count","build_time_s","build_time_min_s","build_time_max_s","data_load_s","insert_time_s","index_time_s","index_size","data_size","memory","memory_unit","status","source","source_path","notes"
"S7","artificial-0.12","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean, index_intermediate_graph_degree:64, index_graph_degree:32, build_algo:NN_DESCENT, itopk_size:512, search_width:2, min_iterations:0, max_iterations:0, team_size:0","1","844.61","844.61","844.61",,"292.241","552.369","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean, index_intermediate_graph_degree:64, index_graph_degree:32, build_algo:NN_DESCENT, itopk_size:512, search_width:32, min_iterations:0, max_iterations:0, team_size:0","1","844.61","844.61","844.61",,"292.241","552.369","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean, index_intermediate_graph_degree:64, index_graph_degree:32, build_algo:NN_DESCENT, itopk_size:512, search_width:4, min_iterations:0, max_iterations:0, team_size:0","1","844.61","844.61","844.61",,"292.241","552.369","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean, index_intermediate_graph_degree:64, index_graph_degree:32, build_algo:NN_DESCENT, itopk_size:512, search_width:8, min_iterations:0, max_iterations:0, team_size:0","1","844.61","844.61","844.61",,"292.241","552.369","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-gpu-ivfpq","MilvusGPU_IVFPQ metric:euclidean, index_nlist:1024, index_m:4, index_nbits:None","5","819.857","819.857","819.857",,"669.18","150.678","1940","1236","","","complete | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-gpu-ivfpq","MilvusGPU_IVFPQ metric:euclidean, index_nlist:128, index_m:4, index_nbits:None","5","750.071","750.071","750.071",,"616.755","133.316","188","560","","","complete | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-gpu-ivfpq","MilvusGPU_IVFPQ metric:euclidean, index_nlist:256, index_m:4, index_nbits:None","5","775.235","775.235","775.235",,"604.053","171.182","120","908","","","complete | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-gpu-ivfpq","MilvusGPU_IVFPQ metric:euclidean, index_nlist:512, index_m:4, index_nbits:None","5","2347.3","2347.3","2347.3",,"2182.31","164.989","-24","1784","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-gpu-ivfpq","MilvusGPU_IVFPQ metric:euclidean, index_nlist:64, index_m:4, index_nbits:None","5","1006.94","1006.94","1006.94",,"852.064","154.875","-148","576","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:128, index_ef:200","5","454.403","454.403","454.403",,"350.649","103.754","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:128, index_ef:500","5","447.254","447.254","447.254",,"325.735","121.52","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:16, index_ef:200","5","389.133","389.133","389.133",,"335.562","53.5714","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:16, index_ef:500","5","435.197","435.197","435.197",,"330.338","104.86","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:32, index_ef:200","5","386.233","386.233","386.233",,"329.611","56.6218","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:32, index_ef:500","5","454.128","454.128","454.128",,"315.186","138.943","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:64, index_ef:200","5","390.447","390.447","390.447",,"333.51","56.9369","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:64, index_ef:500","5","517.636","517.636","517.636",,"346.883","170.753","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-ivfpq","MilvusIVFPQ metric:euclidean, index_nlist:1024, index_m:4, index_nbits:None","5","360.375","360.375","360.375",,"318.253","42.1222","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-ivfpq","MilvusIVFPQ metric:euclidean, index_nlist:128, index_m:4, index_nbits:None","5","348.463","348.463","348.463",,"320.372","28.0911","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-ivfpq","MilvusIVFPQ metric:euclidean, index_nlist:256, index_m:4, index_nbits:None","5","350.789","350.789","350.789",,"317.221","33.5683","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-ivfpq","MilvusIVFPQ metric:euclidean, index_nlist:512, index_m:4, index_nbits:None","5","352.701","352.701","352.701",,"318.194","34.5075","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","milvus-ivfpq","MilvusIVFPQ metric:euclidean, index_nlist:64, index_m:4, index_nbits:None","5","354.535","354.535","354.535",,"324.008","30.5271","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","weaviate-hnsw","WeaviateHNSW metric:euclidean max_connections:128 ef_construction:500 ef:-1","1","2671.1","2671.1","2671.1",,"2671.1","0.00000309944","0","0","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","weaviate-hnsw","WeaviateHNSW metric:euclidean max_connections:128 ef_construction:500 ef:200","1","2671.1","2671.1","2671.1",,"2671.1","0.00000309944","0","0","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","weaviate-hnsw","WeaviateHNSW metric:euclidean max_connections:128 ef_construction:500 ef:300","1","2671.1","2671.1","2671.1",,"2671.1","0.00000309944","0","0","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","weaviate-hnsw","WeaviateHNSW metric:euclidean max_connections:128 ef_construction:500 ef:500","1","2671.1","2671.1","2671.1",,"2671.1","0.00000309944","0","0","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","weaviate-hnsw","WeaviateHNSW metric:euclidean max_connections:128 ef_construction:500 ef:600","1","2671.1","2671.1","2671.1",,"2671.1","0.00000309944","0","0","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","weaviate-hnsw","WeaviateHNSW metric:euclidean max_connections:128 ef_construction:500 ef:800","1","2671.1","2671.1","2671.1",,"2671.1","0.00000309944","0","0","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","weaviate-hnsw","WeaviateHNSW metric:euclidean max_connections:16 ef_construction:500 ef:200","1","2524.48","2524.48","2524.48",,"2524.48","0.0000026226","0","0","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","weaviate-hnsw","WeaviateHNSW metric:euclidean max_connections:16 ef_construction:500 ef:300","1","2524.48","2524.48","2524.48",,"2524.48","0.0000026226","0","0","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","weaviate-hnsw","WeaviateHNSW metric:euclidean max_connections:16 ef_construction:500 ef:500","1","2524.48","2524.48","2524.48",,"2524.48","0.0000026226","0","0","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","weaviate-hnsw","WeaviateHNSW metric:euclidean max_connections:16 ef_construction:500 ef:600","1","2524.48","2524.48","2524.48",,"2524.48","0.0000026226","0","0","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S7","artificial-0.12","weaviate-hnsw","WeaviateHNSW metric:euclidean max_connections:16 ef_construction:500 ef:800","1","2524.48","2524.48","2524.48",,"2524.48","0.0000026226","0","0","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S8","artificial-0.06","FAISS-hnsw","M=64;efC=300","1","3169.06","3169.06","3169.06",,"","","10.7287","","16.3534","GB peak RSS","build_time_index_memory","153:<remote_artifact>","<local_workspace>\work\external_logs\153\faiss_hnsw.log","existing extracted parameter table"
"S8","artificial-0.06","FAISS-ivfpq","nlist=16384;m=16","1","9835.73","9835.73","9835.73",,"","","0.629036","","7.6562","GB peak RSS","build_time_index_memory","153:<remote_artifact>","<local_workspace>\work\external_logs\153\faiss_ivfpq_dynamic.log","existing extracted parameter table"
"S8","artificial-0.06","HNSWlib","k=200;ratios=16.0,20.0;M=256;efC=300","1","105530","105530","105530",,"","","","","31853400","KB RSS after build","build_time_and_rss","153:<remote_artifact>","<local_workspace>\work\external_logs\153\bvbj_06.log","existing extracted parameter table"
"S8","artificial-0.06","RangePQ","L_eval=100000;L_values=[100000];cz=4096;iters=200;l=6;m=4;nbits=8;nlist=200;primary_dim=0;ratio=25.0;rerank_ratio=20;topk=200","2","311.614..317.206","311.614","317.206",,"","","","","","","build_time_decomposed","186:<remote_artifact>","<remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S8","artificial-0.06","RangePQ","L_eval=250000;L_values=[250000];cz=4096;iters=200;l=6;m=4;nbits=8;nlist=200;primary_dim=0;ratio=25.0;rerank_ratio=50;topk=200","1","302.892","302.892","302.892",,"","","","","","","build_time_decomposed","186:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S8","artificial-0.06","RangePQ","L_eval=36000;L_values=[36000];cz=4096;iters=200;l=6;m=4;nbits=8;nlist=200;primary_dim=0;ratio=18.0;rerank_ratio=10;topk=200","1","298.884","298.884","298.884",,"","","","","","","build_time_decomposed","186:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S8","artificial-0.06","RangePQ","L_eval=40000;L_values=[40000];cz=4096;iters=200;l=6;m=4;nbits=8;nlist=200;primary_dim=0;ratio=20.0;rerank_ratio=10;topk=200","1","296.336","296.336","296.336",,"","","","","","","build_time_decomposed","186:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S8","artificial-0.06","RangePQ","L_eval=500000;L_values=[500000];cz=4096;iters=200;l=6;m=4;nbits=8;nlist=200;primary_dim=0;ratio=25.0;rerank_ratio=100;topk=200","1","364.873","364.873","364.873",,"","","","","","","build_time_decomposed","186:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S8","artificial-0.06","RangePQ","L_eval=80000;L_values=[80000];cz=4096;iters=200;l=6;m=4;nbits=8;nlist=200;primary_dim=0;ratio=20.0;rerank_ratio=20;topk=200","1","313.094","313.094","313.094",,"","","","","","","build_time_decomposed","186:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
